"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","NLL_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","NatM_p_1_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","NLL_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","E","F","G","R","S","M","species","max_grad","version","StartTime","EndTime"
"1",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1401250000,163818000,4034120000,0.357500520559626,2676.24,0,0.2,19.1168,129.449,0.210977,0.104296,0.104324,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6999,0.65,0.001,0,0,0,0,0,-0.0792534,0,38.1,11.102,29.8905,8.57404,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",1,"D0","E100","F0","G0","R0","S0","M0","cod",0.28372,"#V3.24O","StartTime: Thu Aug  8 17:32:10 2013","EndTime: Thu Aug  8 17:32:51 2013"
"2",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1423130000,162231000,4090700000,0.332928349671205,2761.59,0,0.2,20.3349,132.802,0.194202,0.0969326,0.0986075,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7101,0.65,0.001,0,0,0,0,0,-0.0480246,0,38.3491,10.6412,31.4485,15.7969,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",2,"D0","E100","F0","G0","R0","S0","M0","cod",0.0649452,"#V3.24O","StartTime: Thu Aug  8 17:33:04 2013","EndTime: Thu Aug  8 17:33:42 2013"
"3",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1430340000,163217000,4115070000,0.353537120875222,2745.37,0,0.2,20.7265,133.247,0.190111,0.101435,0.0993302,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7222,0.65,0.001,0,0,0,0,0,-0.0113916,0,39.1616,11.5453,30.8672,11.055,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",3,"D0","E100","F0","G0","R0","S0","M0","cod",24.8298,"#V3.24O","StartTime: Thu Aug  8 17:33:50 2013","EndTime: Thu Aug  8 17:34:23 2013"
"4",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1422020000,162200000,4086800000,0.331795047469903,2671.29,0,0.2,20.4883,133.186,0.195103,0.0972365,0.0995239,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6942,0.65,0.001,0,0,0,0,0,-0.0065272,0,38.4624,10.9095,30.9592,10.7379,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",4,"D0","E100","F0","G0","R0","S0","M0","cod",4.98077,"#V3.24O","StartTime: Thu Aug  8 17:34:33 2013","EndTime: Thu Aug  8 17:35:11 2013"
"5",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1411710000,163609000,4062890000,0.355985517697993,2744.08,0,0.2,19.9204,130.476,0.204431,0.0943721,0.117413,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7007,0.65,0.001,0,0,0,0,0,-0.0624565,0,38.4532,10.6904,30.4596,9.63173,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",5,"D0","E100","F0","G0","R0","S0","M0","cod",3.79794,"#V3.24O","StartTime: Thu Aug  8 17:35:20 2013","EndTime: Thu Aug  8 17:35:56 2013"
"6",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1409040000,161934000,4051940000,0.322986026446591,2807.32,0,0.2,19.9302,132.294,0.199728,0.103898,0.102967,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6853,0.65,0.001,0,0,0,0,0,-0.0185575,0,38.3323,10.5994,30.6881,8.62306,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",6,"D0","E100","F0","G0","R0","S0","M0","cod",6.41195,"#V3.24O","StartTime: Thu Aug  8 17:36:06 2013","EndTime: Thu Aug  8 17:36:40 2013"
"7",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1435010000,162747000,4120830000,0.34433354445585,2693.09,0,0.2,20.5411,133.192,0.194407,0.0965356,0.100462,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.705,0.65,0.001,0,0,0,0,0,-0.110126,0,37.7248,9.85389,31.116,10.8556,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",7,"D0","E100","F0","G0","R0","S0","M0","cod",0.0766552,"#V3.24O","StartTime: Thu Aug  8 17:36:49 2013","EndTime: Thu Aug  8 17:37:41 2013"
"8",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1404560000,162949000,4039640000,0.341703716172728,2669.69,0,0.2,19.5702,129.783,0.209155,0.0941468,0.112536,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.695,0.65,0.001,0,0,0,0,0,0.0346092,0,37.5877,10.0858,30.705,6.84499,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",8,"D0","E100","F0","G0","R0","S0","M0","cod",0.765614,"#V3.24O","StartTime: Thu Aug  8 17:37:51 2013","EndTime: Thu Aug  8 17:38:38 2013"
"9",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1417350000,163045000,4077700000,0.347683743286657,2684.36,0,0.2,20.2534,132.385,0.19744,0.0962668,0.0993399,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7007,0.65,0.001,0,0,0,0,0,0.00241868,0,39.0395,11.6928,30.6103,11.6225,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",9,"D0","E100","F0","G0","R0","S0","M0","cod",0.56001,"#V3.24O","StartTime: Thu Aug  8 17:38:48 2013","EndTime: Thu Aug  8 17:39:31 2013"
"10",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1416300000,163160000,4074040000,0.348992646120313,2804.09,0,0.2,19.9701,131.795,0.200658,0.103591,0.105759,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6957,0.65,0.001,0,0,0,0,0,0.0226839,0,38.3697,10.6282,29.809,10.3246,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",10,"D0","E100","F0","G0","R0","S0","M0","cod",4.47213,"#V3.24O","StartTime: Thu Aug  8 17:39:45 2013","EndTime: Thu Aug  8 17:40:13 2013"
"11",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1413250000,162945000,4063750000,0.343685019993848,2749.76,0,0.2,20.0537,131.517,0.203708,0.0990712,0.102931,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6865,0.65,0.001,0,0,0,0,0,-0.037443,0,37.8939,9.82546,30.7359,9.90018,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",11,"D0","E100","F0","G0","R0","S0","M0","cod",2.01776,"#V3.24O","StartTime: Thu Aug  8 17:40:22 2013","EndTime: Thu Aug  8 17:41:06 2013"
"12",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1424690000,164845000,4100990000,0.377030912048066,2749.94,0,0.2,20.4063,129.974,0.201662,0.093683,0.112654,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7326,0.65,0.001,0,0,0,0,0,-0.14453,0,38.4764,11.0279,30.5969,10.732,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",12,"D0","E100","F0","G0","R0","S0","M0","cod",7.09158,"#V3.24O","StartTime: Thu Aug  8 17:41:16 2013","EndTime: Thu Aug  8 17:41:58 2013"
"13",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1411740000,162413000,4059430000,0.333652754204408,2735.35,0,0.2,19.8458,132.088,0.200685,0.102596,0.0958252,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6916,0.65,0.001,0,0,0,0,0,0.0546191,0,38.3043,10.9865,30.6382,10.361,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",13,"D0","E100","F0","G0","R0","S0","M0","cod",0.139817,"#V3.24O","StartTime: Thu Aug  8 17:42:07 2013","EndTime: Thu Aug  8 17:42:49 2013"
"14",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1414700000,163663000,4071380000,0.357746022233248,2630.93,0,0.2,19.737,131.057,0.20154,0.103873,0.0996163,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7126,0.65,0.001,0,0,0,0,0,-0.050485,0,38.6384,11.7684,30.1615,5.6414,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",14,"D0","E100","F0","G0","R0","S0","M0","cod",1.03328,"#V3.24O","StartTime: Thu Aug  8 17:42:58 2013","EndTime: Thu Aug  8 17:43:55 2013"
"15",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1404670000,162819000,4045160000,0.340987748321451,2781.68,0,0.2,20.3615,130.805,0.200888,0.0989871,0.106721,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7065,0.65,0.001,0,0,0,0,0,0.0756684,0,38.8927,11.0141,31.6014,14.8712,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",15,"D0","E100","F0","G0","R0","S0","M0","cod",0.358253,"#V3.24O","StartTime: Thu Aug  8 17:44:04 2013","EndTime: Thu Aug  8 17:44:36 2013"
"16",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1391920000,163116000,4005980000,0.341799010479333,2770.08,0,0.2,19.1875,128.407,0.21645,0.100038,0.109596,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6904,0.65,0.001,0,0,0,0,0,-0.0208241,0,37.1103,9.32293,30.2381,9.76612,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",16,"D0","E100","F0","G0","R0","S0","M0","cod",1.64045,"#V3.24O","StartTime: Thu Aug  8 17:44:45 2013","EndTime: Thu Aug  8 17:45:29 2013"
"17",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1402130000,163061000,4036970000,0.344696641292851,2727.8,0,0.2,19.7918,130.514,0.204904,0.100016,0.103922,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6986,0.65,0.001,0,0,0,0,0,0.0278672,0,38.6952,11.3336,30.6259,11.939,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",17,"D0","E100","F0","G0","R0","S0","M0","cod",11.1906,"#V3.24O","StartTime: Thu Aug  8 17:45:38 2013","EndTime: Thu Aug  8 17:46:22 2013"
"18",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1406530000,162618000,4046690000,0.336531832188777,2701.74,0,0.2,19.8429,131.426,0.203042,0.103926,0.0894503,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.695,0.65,0.001,0,0,0,0,0,-0.00741872,0,38.2471,10.5627,30.1448,7.89907,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",18,"D0","E100","F0","G0","R0","S0","M0","cod",0.484339,"#V3.24O","StartTime: Thu Aug  8 17:46:32 2013","EndTime: Thu Aug  8 17:47:11 2013"
"19",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1413990000,163222000,4067500000,0.349543945912723,2753.38,0,0.2,19.7576,131.232,0.202459,0.102526,0.102408,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.702,0.65,0.001,0,0,0,0,0,-0.0381395,0,38.2167,10.762,30.2429,8.7517,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",19,"D0","E100","F0","G0","R0","S0","M0","cod",0.821509,"#V3.24O","StartTime: Thu Aug  8 17:47:23 2013","EndTime: Thu Aug  8 17:47:57 2013"
"20",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1411820000,162020000,4057470000,0.324650582752306,2694.69,0,0.2,19.7633,132.351,0.201533,0.097964,0.0946453,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6832,0.65,0.001,0,0,0,0,0,0.0743664,0,37.8931,10.1097,30.7278,10.4669,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D0-E100-F0-G0-R0-S0-M0-cod",20,"D0","E100","F0","G0","R0","S0","M0","cod",13.8494,"#V3.24O","StartTime: Thu Aug  8 17:48:09 2013","EndTime: Thu Aug  8 17:48:28 2013"
"21",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1418030000,163657000,4079040000,0.357586589001334,2750.54,0,0.2,20.0146,131.611,0.202251,0.102304,0.093198,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6995,0.65,0.001,0,0,0,0,0,0.00213436,0,38.2332,10.4931,30.2296,11.1664,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",1,"D1","E100","F0","G0","R0","S0","M0","cod",6.7965,"#V3.24O","StartTime: Thu Aug  8 18:01:06 2013","EndTime: Thu Aug  8 18:01:32 2013"
"22",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1422250000,162962000,4087940000,0.346152340787781,2819.19,0,0.2,19.9132,132.553,0.199633,0.0999796,0.103611,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6893,0.65,0.001,0,0,0,0,0,0.0182681,0,38.0479,10.0478,30.3317,13.018,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",2,"D1","E100","F0","G0","R0","S0","M0","cod",4.94305,"#V3.24O","StartTime: Thu Aug  8 18:01:42 2013","EndTime: Thu Aug  8 18:02:27 2013"
"23",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1415270000,162474000,4067530000,0.33509525436813,2732.28,0,0.2,19.6445,132.18,0.201753,0.104773,0.100295,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6858,0.65,0.001,0,0,0,0,0,0.0226722,0,37.7963,10.1554,30.97,13.6154,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",3,"D1","E100","F0","G0","R0","S0","M0","cod",11.9974,"#V3.24O","StartTime: Thu Aug  8 18:02:36 2013","EndTime: Thu Aug  8 18:03:13 2013"
"24",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1419230000,161916000,4079010000,0.325760417356172,2745.28,0,0.2,20.2242,134.13,0.193987,0.103498,0.0867756,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6844,0.65,0.001,0,0,0,0,0,0.0734352,0,38.8599,11.7841,30.5774,7.15545,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",4,"D1","E100","F0","G0","R0","S0","M0","cod",0.420694,"#V3.24O","StartTime: Thu Aug  8 18:03:22 2013","EndTime: Thu Aug  8 18:03:56 2013"
"25",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1415190000,163417000,4071130000,0.353091156509372,2680.48,0,0.2,19.4981,130.739,0.203234,0.101559,0.0969776,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7156,0.65,0.001,0,0,0,0,0,-0.00277495,0,37.8806,10.1456,30.4659,7.25622,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",5,"D1","E100","F0","G0","R0","S0","M0","cod",2.53151,"#V3.24O","StartTime: Thu Aug  8 18:04:06 2013","EndTime: Thu Aug  8 18:04:38 2013"
"26",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1420860000,162683000,4083690000,0.340437202628015,2719.17,0,0.2,20.0393,132.496,0.199273,0.100223,0.09184,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6957,0.65,0.001,0,0,0,0,0,0.0353759,0,37.8331,9.70138,31.5763,13.3145,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",6,"D1","E100","F0","G0","R0","S0","M0","cod",0.277443,"#V3.24O","StartTime: Thu Aug  8 18:04:48 2013","EndTime: Thu Aug  8 18:05:33 2013"
"27",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1418370000,161345000,4076520000,0.313208324747579,2703.56,0,0.2,20.1716,134.549,0.191719,0.103564,0.0908066,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6848,0.65,0.001,0,0,0,0,0,0.0680871,0,38.9109,11.4236,31.1938,12.5915,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",7,"D1","E100","F0","G0","R0","S0","M0","cod",1.07834,"#V3.24O","StartTime: Thu Aug  8 18:05:43 2013","EndTime: Thu Aug  8 18:06:34 2013"
"28",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1419630000,162877000,4081040000,0.344010350302864,2729.52,0,0.2,20.0058,132.132,0.200233,0.0972309,0.101079,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6949,0.65,0.001,0,0,0,0,0,0.000745579,0,38.0062,9.97937,30.964,13.8045,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",8,"D1","E100","F0","G0","R0","S0","M0","cod",3.7561,"#V3.24O","StartTime: Thu Aug  8 18:06:43 2013","EndTime: Thu Aug  8 18:07:25 2013"
"29",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1425880000,162928000,4098680000,0.346460323811569,2797.54,0,0.2,20.1494,132.715,0.19648,0.101125,0.0934348,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7062,0.65,0.001,0,0,0,0,0,-0.00148923,0,38.1226,10.1994,30.2382,9.52868,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",9,"D1","E100","F0","G0","R0","S0","M0","cod",2.27454,"#V3.24O","StartTime: Thu Aug  8 18:07:35 2013","EndTime: Thu Aug  8 18:08:16 2013"
"30",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1434260000,162174000,4116890000,0.333054805933605,2689.87,0,0.2,20.2207,134.062,0.193603,0.0979571,0.0843127,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.699,0.65,0.001,0,0,0,0,0,0.00452991,0,37.5458,9.58603,30.7167,17.667,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",10,"D1","E100","F0","G0","R0","S0","M0","cod",9.06549,"#V3.24O","StartTime: Thu Aug  8 18:08:28 2013","EndTime: Thu Aug  8 18:09:15 2013"
"31",1420620000,163156000,4084470000,0.349452927797242,-189.149,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,1,18.7,0.65,0.4,0,0,0,0,0,0,0,38.18,10.63,30.54,10.63,1438550000,164108000,4134810000,0.368340987856758,2774.13,0,0.2,20.2295,133.24,0.19398,0.100557,0.0959312,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7139,0.65,0.001,0,0,0,0,0,-0.0400237,0,38.6832,11.7965,30.7393,9.75868,1913.1483,1942.852,2001.9585,2011.831,0,5,5,"D1-E100-F0-G0-R0-S0-M0-cod",11,"D1","E100","F0","G0","R0","S0","M0","cod",12.698,"#V3.24O","StartTime: Thu Aug  8 18:09:25 2013","EndTime: Thu Aug  8 18:09:57 2013"
